shipment_id,carrier_name,route,shipment_date,delay_minutes,sla_breach_minutes,total_additional_cost,is_anomaly,anomaly_score,risk_category
19014,MSC,Rotterdam-New_York,2025-08-21 00:00:00,0.0,0.0,0.0,0,0.04806648151026016,Medium
19015,UPS,Shanghai-Los_Angeles,2025-04-19 00:00:00,-1360.0,0.0,665.42,0,0.037784322520626024,Medium
19016,FedEx,Shanghai-Rotterdam,2024-12-27 00:00:00,4320.0,0.0,304.07,0,0.04034655101591733,Medium
19017,MSC,Mumbai-Dubai,2025-01-25 00:00:00,-1052.0,0.0,879.45,0,0.013551481881686978,Medium
19018,DHL,London-Singapore,2025-07-14 00:00:00,1440.0,0.0,0.0,0,0.058408218906588094,Medium
19019,CMA_CGM,Dubai-London,2025-05-01 00:00:00,1440.0,0.0,2057.75,0,0.0326621206451701,Medium
19020,Maersk,Shanghai-Rotterdam,2024-12-19 00:00:00,2880.0,0.0,437.36,0,0.046698865318127114,Medium
19021,COSCO,Mumbai-Dubai,2024-11-15 00:00:00,1440.0,0.0,228.77,0,0.029267526517541054,Medium
19022,DHL,Rotterdam-New_York,2025-02-20 00:00:00,1440.0,0.0,433.9,0,0.05495805564748213,Medium
19023,CMA_CGM,Dubai-London,2025-07-07 00:00:00,-954.0,0.0,0.0,0,0.03873743151390108,Medium
19024,Kuehne_Nagel,New_York-Hamburg,2025-08-12 00:00:00,2880.0,0.0,886.78,0,0.07464904083520074,Medium
19025,COSCO,Los_Angeles-Tokyo,2025-08-01 00:00:00,0.0,0.0,0.0,0,0.04596917658937849,Medium
19026,UPS,Mumbai-Dubai,2024-11-23 00:00:00,0.0,0.0,0.0,0,0.02550543011368478,Medium
19027,COSCO,Shanghai-Los_Angeles,2024-10-12 00:00:00,0.0,0.0,861.09,0,0.05076425140057783,Medium
19028,FedEx,Shanghai-Rotterdam,2024-12-29 00:00:00,0.0,0.0,1409.14,1,-0.0052106083631831,High
19029,FedEx,Shanghai-Los_Angeles,2025-06-27 00:00:00,0.0,0.0,497.46,0,0.045802683894491714,Medium
19030,CMA_CGM,Los_Angeles-Tokyo,2025-03-18 00:00:00,7200.0,1440.0,4151.06,1,-0.05720703610633737,High
19031,DHL,Singapore-Hamburg,2025-06-08 00:00:00,-429.0,0.0,599.19,0,0.05764198557758082,Medium
19032,Maersk,New_York-Hamburg,2025-07-22 00:00:00,-101.0,0.0,462.28,0,0.05248023932105211,Medium
19033,UPS,Hong_Kong-Tokyo,2025-03-24 00:00:00,7200.0,0.0,425.0,0,0.024868339230294023,Medium
19034,CMA_CGM,Mumbai-Dubai,2024-11-12 00:00:00,-1402.0,0.0,490.4,0,0.007792218825084407,Medium
19035,Kuehne_Nagel,Dubai-London,2024-10-07 00:00:00,0.0,0.0,0.0,0,0.049932712617418606,Medium
19036,UPS,Mumbai-Dubai,2025-04-10 00:00:00,0.0,0.0,0.0,0,0.0430593280656274,Medium
19037,FedEx,New_York-Hamburg,2025-08-19 00:00:00,0.0,0.0,948.94,0,0.06547210274940424,Medium
19038,MSC,Shanghai-Rotterdam,2024-10-12 00:00:00,0.0,0.0,778.05,0,0.03358430708417859,Medium
19039,MSC,Rotterdam-New_York,2025-01-11 00:00:00,0.0,0.0,490.54,0,0.04224927339811435,Medium
19040,Maersk,Mumbai-Dubai,2025-01-14 00:00:00,4320.0,0.0,591.1,0,0.02961922828386504,Medium
19041,UPS,New_York-Hamburg,2025-05-15 00:00:00,2880.0,0.0,618.14,0,0.07722928908984567,Medium
19042,CMA_CGM,Los_Angeles-Tokyo,2025-02-25 00:00:00,-859.0,0.0,544.96,0,0.005075841865520125,Medium
19043,Maersk,Shanghai-Los_Angeles,2025-01-23 00:00:00,0.0,0.0,1132.18,0,0.033534527682074655,Medium
19044,COSCO,Hong_Kong-Tokyo,2025-08-16 00:00:00,-643.0,0.0,122.48,0,0.04115459369000801,Medium
19045,COSCO,Mumbai-Dubai,2024-10-31 00:00:00,0.0,0.0,801.33,0,0.013476466425673572,Medium
19046,Kuehne_Nagel,New_York-Hamburg,2024-10-22 00:00:00,0.0,0.0,1235.58,0,0.051990186972409314,Medium
19047,DHL,Dubai-London,2025-01-15 00:00:00,-727.0,0.0,687.77,0,0.051019584859902045,Medium
19048,MSC,Shanghai-Los_Angeles,2025-08-26 00:00:00,-702.0,0.0,416.7,0,0.06265657315651169,Medium
19049,CMA_CGM,Mumbai-Dubai,2025-05-23 00:00:00,4320.0,0.0,608.22,0,0.033989908726152596,Medium
19050,UPS,New_York-Hamburg,2025-02-25 00:00:00,-1011.0,0.0,0.0,0,0.020634377427889372,Medium
19051,Maersk,Mumbai-Dubai,2025-04-09 00:00:00,0.0,0.0,520.11,0,0.06257921415019185,Medium
19052,CMA_CGM,Shanghai-Rotterdam,2024-10-06 00:00:00,5760.0,0.0,1795.07,0,2.850911403984302e-05,Medium
19053,Maersk,London-Singapore,2025-08-30 00:00:00,-1200.0,0.0,1538.22,0,0.05141790824394582,Medium
19054,Maersk,Dubai-London,2025-02-24 00:00:00,-1327.0,0.0,0.0,0,0.009033821566920786,Medium
19055,Maersk,Rotterdam-New_York,2025-02-25 00:00:00,5760.0,2880.0,4580.87,1,-0.033094790303968113,High
19056,UPS,Singapore-Hamburg,2025-03-20 00:00:00,1440.0,0.0,0.0,0,0.037186052421822546,Medium
19057,CMA_CGM,Shanghai-Los_Angeles,2024-10-16 00:00:00,-1170.0,0.0,620.92,0,0.0563257423848727,Medium
19058,FedEx,Rotterdam-New_York,2024-12-25 00:00:00,5760.0,0.0,2678.2,0,0.013867364558464601,Medium
19059,FedEx,Shanghai-Rotterdam,2024-12-17 00:00:00,0.0,0.0,638.97,0,0.03422464343586756,Medium
19060,UPS,New_York-Hamburg,2025-02-23 00:00:00,0.0,0.0,1912.55,0,0.026977752702487756,Medium
19061,COSCO,New_York-Hamburg,2024-12-09 00:00:00,1440.0,0.0,583.96,0,0.05843744468726214,Medium
19062,UPS,New_York-Hamburg,2025-06-12 00:00:00,0.0,0.0,327.36,0,0.06758479265113837,Medium
19063,MSC,Shanghai-Los_Angeles,2025-03-15 00:00:00,1440.0,0.0,934.03,0,0.0552908515361244,Medium
19064,Maersk,Shanghai-Rotterdam,2025-04-23 00:00:00,0.0,0.0,0.0,0,0.05459346508994939,Medium
19065,CMA_CGM,Shanghai-Rotterdam,2024-10-19 00:00:00,1440.0,0.0,0.0,0,0.03779040512838083,Medium
19066,CMA_CGM,New_York-Hamburg,2025-06-12 00:00:00,0.0,0.0,0.0,0,0.04170250620244609,Medium
19067,DHL,New_York-Hamburg,2025-01-25 00:00:00,-702.0,0.0,839.82,0,0.019643062014419788,Medium
19068,DHL,Shanghai-Los_Angeles,2024-10-11 00:00:00,7200.0,2880.0,2995.25,1,-0.01743969701903958,High
19069,Kuehne_Nagel,London-Singapore,2025-04-27 00:00:00,4320.0,1440.0,600.0,1,-0.004947170262478817,High
19070,FedEx,Hong_Kong-Tokyo,2025-07-22 00:00:00,1440.0,0.0,0.0,0,0.05181545923617459,Medium
19071,DHL,Rotterdam-New_York,2025-02-11 00:00:00,0.0,0.0,1768.86,0,0.004474761327576737,Medium
19072,DHL,Mumbai-Dubai,2025-09-27 00:00:00,4320.0,0.0,355.36,0,0.010021068479795003,Medium
19073,FedEx,Rotterdam-New_York,2024-10-09 00:00:00,2880.0,0.0,0.0,0,0.047384982868597825,Medium
19074,MSC,Mumbai-Dubai,2025-09-17 00:00:00,-465.0,0.0,0.0,0,0.036593934903012826,Medium
19075,COSCO,Shanghai-Rotterdam,2025-05-23 00:00:00,1440.0,0.0,0.0,0,0.016505854723011026,Medium
19076,FedEx,Mumbai-Dubai,2025-07-19 00:00:00,4320.0,1440.0,3918.48,1,-0.054515471807997984,High
19077,COSCO,Shanghai-Los_Angeles,2025-09-10 00:00:00,2880.0,0.0,2106.98,0,0.06662554121711889,Medium
19078,Kuehne_Nagel,Dubai-London,2025-02-06 00:00:00,-1226.0,0.0,946.44,0,0.05369761185961408,Medium
19079,DHL,Singapore-Hamburg,2025-09-22 00:00:00,1440.0,0.0,888.01,0,0.07684394374711734,Medium
19080,CMA_CGM,Hong_Kong-Tokyo,2025-08-16 00:00:00,1440.0,0.0,492.76,0,0.03962916954243445,Medium
19081,DHL,Shanghai-Rotterdam,2025-09-16 00:00:00,4320.0,0.0,649.89,0,0.039384238380440806,Medium
19082,Maersk,Singapore-Hamburg,2025-01-08 00:00:00,0.0,0.0,1275.93,0,0.0371488428157834,Medium
19083,Kuehne_Nagel,Shanghai-Los_Angeles,2025-08-09 00:00:00,0.0,0.0,0.0,0,0.061409249678827216,Medium
19084,COSCO,New_York-Hamburg,2025-07-18 00:00:00,0.0,0.0,1195.18,0,0.07593564599915553,Medium
19085,COSCO,Mumbai-Dubai,2025-05-16 00:00:00,0.0,0.0,0.0,0,0.04465226865322147,Medium
19086,Maersk,Mumbai-Dubai,2024-12-22 00:00:00,2880.0,0.0,0.0,0,0.012772965237396128,Medium
19087,Maersk,Dubai-London,2025-07-20 00:00:00,1440.0,0.0,0.0,0,0.059311039453154635,Medium
19088,MSC,Shanghai-Los_Angeles,2024-10-09 00:00:00,1440.0,0.0,539.11,0,0.04749555635731251,Medium
19089,UPS,New_York-Hamburg,2025-02-08 00:00:00,1440.0,0.0,0.0,0,0.037075662953470645,Medium
19090,Maersk,London-Singapore,2025-07-07 00:00:00,0.0,0.0,2062.64,0,0.023189162938112018,Medium
19091,COSCO,Shanghai-Rotterdam,2025-08-17 00:00:00,8640.0,1440.0,1800.0,1,-0.04973852998425954,High
19092,CMA_CGM,London-Singapore,2025-05-28 00:00:00,-1342.0,0.0,0.0,0,0.021696380406709737,Medium
19093,COSCO,Shanghai-Rotterdam,2025-03-16 00:00:00,0.0,0.0,569.88,0,0.01683453303969723,Medium
19094,COSCO,Shanghai-Rotterdam,2025-08-31 00:00:00,2880.0,0.0,0.0,0,0.01267741713364734,Medium
19095,MSC,Shanghai-Rotterdam,2025-03-14 00:00:00,2880.0,0.0,0.0,0,0.017904036289208003,Medium
19096,UPS,Los_Angeles-Tokyo,2025-07-29 00:00:00,11520.0,5760.0,8680.75,1,-0.07402376237194153,High
19097,UPS,Los_Angeles-Tokyo,2025-07-09 00:00:00,1440.0,0.0,424.46,0,0.06784742443281078,Medium
19098,Maersk,Singapore-Hamburg,2025-09-24 00:00:00,0.0,0.0,2147.39,0,0.04648210801318803,Medium
19099,Kuehne_Nagel,Los_Angeles-Tokyo,2025-07-11 00:00:00,2880.0,0.0,120.01,0,0.0770329446317275,Medium
19100,DHL,Dubai-London,2025-07-18 00:00:00,-1305.0,0.0,0.0,0,0.06267225258688502,Medium
19101,COSCO,Shanghai-Rotterdam,2024-10-21 00:00:00,0.0,0.0,1387.96,0,0.04313446218366884,Medium
19102,FedEx,Hong_Kong-Tokyo,2025-08-08 00:00:00,1440.0,0.0,1802.25,0,0.0404549267197597,Medium
19103,DHL,Dubai-London,2024-11-10 00:00:00,0.0,0.0,2478.03,1,-0.0002892365072166836,High
19104,DHL,Dubai-London,2025-05-01 00:00:00,11520.0,7200.0,10513.76,1,-0.09836344666615016,High
19105,UPS,Mumbai-Dubai,2025-02-26 00:00:00,4320.0,1440.0,2400.0,1,-0.003030526303654746,High
19106,UPS,Rotterdam-New_York,2025-07-06 00:00:00,0.0,0.0,1795.14,0,0.040958319565912005,Medium
19107,MSC,Hong_Kong-Tokyo,2025-09-26 00:00:00,0.0,0.0,496.54,0,0.06579843081513709,Medium
19108,MSC,Los_Angeles-Tokyo,2025-06-19 00:00:00,0.0,0.0,0.0,0,0.06056454533918493,Medium
19109,UPS,Rotterdam-New_York,2025-01-18 00:00:00,0.0,0.0,738.85,0,0.03920214038536285,Medium
19110,CMA_CGM,Hong_Kong-Tokyo,2025-08-28 00:00:00,1440.0,0.0,351.59,0,0.03885358763509067,Medium
19111,CMA_CGM,Shanghai-Rotterdam,2025-09-28 00:00:00,0.0,0.0,0.0,0,0.03479487596210323,Medium
19112,FedEx,Hong_Kong-Tokyo,2025-04-24 00:00:00,2880.0,0.0,0.0,0,0.046309924364462685,Medium
19113,UPS,London-Singapore,2025-03-28 00:00:00,1440.0,0.0,0.0,0,0.052928117814797115,Medium
19114,Maersk,New_York-Hamburg,2025-03-12 00:00:00,0.0,0.0,960.0,0,0.06700985304943113,Medium
19115,MSC,New_York-Hamburg,2025-05-09 00:00:00,0.0,0.0,640.9,0,0.06783811542256185,Medium
19116,UPS,Los_Angeles-Tokyo,2025-07-05 00:00:00,0.0,0.0,0.0,0,0.04586502333510084,Medium
19117,CMA_CGM,New_York-Hamburg,2025-05-07 00:00:00,0.0,0.0,946.8,0,0.05096670742493109,Medium
19118,UPS,Rotterdam-New_York,2025-07-24 00:00:00,0.0,0.0,2372.36,0,0.04998464039724343,Medium
19119,CMA_CGM,Singapore-Hamburg,2025-04-18 00:00:00,0.0,0.0,860.65,0,0.04718817763046401,Medium
19120,UPS,Dubai-London,2025-01-08 00:00:00,-288.0,0.0,1017.66,0,0.03704613904565174,Medium
19121,COSCO,Hong_Kong-Tokyo,2024-12-01 00:00:00,1440.0,0.0,456.4,0,0.048819015311635405,Medium
19122,Maersk,London-Singapore,2025-02-24 00:00:00,0.0,0.0,0.0,0,0.04637313981613833,Medium
19123,Kuehne_Nagel,Rotterdam-New_York,2025-03-29 00:00:00,-1224.0,0.0,755.38,0,0.05902962866518369,Medium
19124,FedEx,London-Singapore,2025-07-15 00:00:00,-964.0,0.0,434.79,0,0.05876782487017046,Medium
19125,COSCO,Dubai-London,2025-09-23 00:00:00,0.0,0.0,0.0,0,0.06063740891369834,Medium
19126,Maersk,Dubai-London,2024-12-30 00:00:00,1440.0,0.0,387.87,0,0.022667163533512003,Medium
19127,CMA_CGM,Hong_Kong-Tokyo,2024-11-19 00:00:00,0.0,0.0,1464.83,0,0.02403066738572157,Medium
19128,MSC,Mumbai-Dubai,2025-09-16 00:00:00,0.0,0.0,636.84,0,0.054195193167710765,Medium
19129,MSC,Shanghai-Los_Angeles,2024-10-04 00:00:00,-68.0,0.0,1417.07,0,0.04280357703639237,Medium
19130,DHL,Mumbai-Dubai,2025-01-16 00:00:00,-1243.0,0.0,990.36,0,0.020924061967543373,Medium
19131,Maersk,New_York-Hamburg,2025-08-05 00:00:00,4320.0,0.0,0.0,0,0.057296912390550236,Medium
19132,UPS,Singapore-Hamburg,2025-06-21 00:00:00,0.0,0.0,537.34,0,0.05167804084071065,Medium
19133,FedEx,Rotterdam-New_York,2025-01-13 00:00:00,-888.0,0.0,1030.77,0,0.03832216336003824,Medium
19134,UPS,Los_Angeles-Tokyo,2024-11-01 00:00:00,1440.0,0.0,1138.6,0,0.04637409611587362,Medium
19135,UPS,Rotterdam-New_York,2025-01-04 00:00:00,0.0,0.0,1422.73,0,0.03628745244352394,Medium
19136,Maersk,Los_Angeles-Tokyo,2025-07-25 00:00:00,2880.0,0.0,0.0,0,0.04226398741349463,Medium
19137,Kuehne_Nagel,London-Singapore,2025-04-27 00:00:00,4320.0,1440.0,888.02,0,0.005459955195808552,Medium
19138,FedEx,Dubai-London,2025-01-21 00:00:00,-866.0,0.0,0.0,0,0.031383068144782755,Medium
19139,DHL,New_York-Hamburg,2025-02-07 00:00:00,0.0,0.0,1157.57,0,0.011567427284844833,Medium
19140,COSCO,Dubai-London,2025-05-08 00:00:00,2880.0,0.0,0.0,0,0.06330296858717682,Medium
19141,UPS,Shanghai-Los_Angeles,2025-03-01 00:00:00,0.0,0.0,0.0,0,0.04597174094651002,Medium
19142,FedEx,Los_Angeles-Tokyo,2024-10-13 00:00:00,-65.0,0.0,0.0,0,0.031996735055456915,Medium
19143,DHL,Shanghai-Los_Angeles,2025-05-26 00:00:00,0.0,0.0,597.67,0,0.07057568468963216,Medium
19144,COSCO,Hong_Kong-Tokyo,2025-01-13 00:00:00,5760.0,0.0,1706.67,0,0.024770302931820753,Medium
19145,UPS,Shanghai-Rotterdam,2025-02-16 00:00:00,-299.0,0.0,334.72,0,0.020427053642779414,Medium
19146,FedEx,Singapore-Hamburg,2025-01-11 00:00:00,12960.0,10080.0,9551.38,1,-0.13047243064167957,High
19147,COSCO,Mumbai-Dubai,2025-06-12 00:00:00,0.0,0.0,328.4,0,0.04787170392316159,Medium
19148,Maersk,Shanghai-Los_Angeles,2025-01-04 00:00:00,1440.0,0.0,2691.0,0,0.018577096402639992,Medium
19149,Kuehne_Nagel,Mumbai-Dubai,2025-07-29 00:00:00,1440.0,0.0,1888.13,0,0.018485135917567175,Medium
19150,MSC,Hong_Kong-Tokyo,2025-06-09 00:00:00,1440.0,0.0,722.13,0,0.05469877488317043,Medium
19151,MSC,Rotterdam-New_York,2025-08-09 00:00:00,-1196.0,0.0,940.4,0,0.047060433653299816,Medium
19152,UPS,Dubai-London,2025-07-25 00:00:00,-1230.0,0.0,504.29,0,0.07056787987596308,Medium
19153,UPS,Shanghai-Rotterdam,2025-05-23 00:00:00,4320.0,0.0,816.52,0,0.03603478567417395,Medium
19154,COSCO,Mumbai-Dubai,2024-10-03 00:00:00,4320.0,0.0,569.15,0,0.033638020574495664,Medium
19155,FedEx,London-Singapore,2024-11-16 00:00:00,1440.0,0.0,538.3,0,0.04337484842048317,Medium
19156,MSC,Mumbai-Dubai,2025-01-26 00:00:00,1440.0,0.0,644.26,0,0.022454390895267073,Medium
19157,UPS,New_York-Hamburg,2025-05-07 00:00:00,0.0,0.0,3358.02,0,0.03526473634115018,Medium
19158,DHL,Rotterdam-New_York,2025-06-12 00:00:00,4320.0,0.0,541.45,0,0.05614664516079354,Medium
19159,UPS,Shanghai-Los_Angeles,2025-01-31 00:00:00,4320.0,0.0,1501.33,0,0.05792033118630735,Medium
19160,MSC,Rotterdam-New_York,2025-08-19 00:00:00,5760.0,2880.0,2425.4,0,0.014424437166186355,Medium
19161,CMA_CGM,Singapore-Hamburg,2025-01-09 00:00:00,-1161.0,0.0,181.31,0,0.04462006985581529,Medium
19162,Kuehne_Nagel,New_York-Hamburg,2025-08-24 00:00:00,0.0,0.0,1435.49,0,0.04860875686395766,Medium
19163,MSC,London-Singapore,2024-12-07 00:00:00,1440.0,0.0,1639.85,0,0.029321228275543954,Medium
19164,DHL,New_York-Hamburg,2025-03-20 00:00:00,0.0,0.0,983.27,0,0.021772449195645527,Medium
19165,FedEx,Hong_Kong-Tokyo,2025-03-27 00:00:00,4320.0,0.0,0.0,0,0.03379905137701439,Medium
19166,DHL,Shanghai-Rotterdam,2024-10-05 00:00:00,0.0,0.0,1719.7,0,0.013932327667007582,Medium
19167,CMA_CGM,Singapore-Hamburg,2025-03-18 00:00:00,1440.0,0.0,1403.29,0,0.043776995490983905,Medium
19168,CMA_CGM,London-Singapore,2024-10-02 00:00:00,2880.0,0.0,918.78,0,0.04064178901916249,Medium
19169,UPS,Rotterdam-New_York,2025-03-29 00:00:00,2880.0,0.0,1297.74,0,0.05343498027170607,Medium
19170,UPS,Mumbai-Dubai,2024-10-13 00:00:00,1440.0,0.0,1164.76,0,0.04913008917907691,Medium
19171,MSC,Mumbai-Dubai,2025-02-15 00:00:00,-975.0,0.0,0.0,0,0.013049131105507539,Medium
19172,Maersk,Hong_Kong-Tokyo,2025-04-03 00:00:00,0.0,0.0,932.31,0,0.0174802428313951,Medium
19173,Kuehne_Nagel,Shanghai-Los_Angeles,2025-06-03 00:00:00,0.0,0.0,663.13,0,0.06712238825215688,Medium
19174,DHL,London-Singapore,2025-08-22 00:00:00,0.0,0.0,1374.12,0,0.020841545898450442,Medium
19175,MSC,Rotterdam-New_York,2025-05-03 00:00:00,1440.0,0.0,0.0,0,0.05974693075405707,Medium
19176,Maersk,Shanghai-Rotterdam,2024-12-22 00:00:00,0.0,0.0,1243.11,0,0.02985491303300264,Medium
19177,MSC,London-Singapore,2025-03-06 00:00:00,0.0,0.0,0.0,0,0.06567993782346626,Medium
19178,Kuehne_Nagel,Rotterdam-New_York,2024-10-21 00:00:00,2880.0,0.0,1051.07,0,0.053607087226842154,Medium
19179,Kuehne_Nagel,Hong_Kong-Tokyo,2025-05-12 00:00:00,1440.0,0.0,1260.0,0,0.05936938830213334,Medium
19180,CMA_CGM,London-Singapore,2025-09-28 00:00:00,2880.0,0.0,496.76,0,0.0121687180100013,Medium
19181,UPS,Dubai-London,2024-10-29 00:00:00,0.0,0.0,875.0,0,0.04459098255350885,Medium
19182,UPS,London-Singapore,2025-01-14 00:00:00,2880.0,0.0,711.43,0,0.06345543908410689,Medium
19183,Kuehne_Nagel,Shanghai-Los_Angeles,2025-09-12 00:00:00,2880.0,0.0,1629.73,0,0.05698235554377995,Medium
19184,MSC,Hong_Kong-Tokyo,2025-05-24 00:00:00,2880.0,0.0,1317.2,0,0.027211739850910632,Medium
19185,Kuehne_Nagel,Shanghai-Los_Angeles,2025-05-01 00:00:00,1440.0,0.0,252.16,0,0.06666573392991448,Medium
19186,UPS,Singapore-Hamburg,2025-01-28 00:00:00,-1035.0,0.0,925.75,0,0.04462193304754575,Medium
19187,FedEx,New_York-Hamburg,2024-10-23 00:00:00,4320.0,0.0,383.65,0,0.05289697256666398,Medium
19188,MSC,Shanghai-Rotterdam,2025-03-19 00:00:00,2880.0,0.0,224.33,0,0.05711924045674821,Medium
19189,CMA_CGM,Rotterdam-New_York,2024-12-07 00:00:00,2880.0,0.0,1465.02,0,0.03356150249315054,Medium
19190,COSCO,Hong_Kong-Tokyo,2025-01-07 00:00:00,5760.0,0.0,545.91,0,0.03603353745223148,Medium
19191,MSC,Dubai-London,2025-07-23 00:00:00,5760.0,1440.0,1950.86,0,0.02661210773777256,Medium
19192,MSC,Shanghai-Rotterdam,2025-07-31 00:00:00,0.0,0.0,1022.92,0,0.04333897395120867,Medium
19193,UPS,Dubai-London,2025-01-14 00:00:00,0.0,0.0,0.0,0,0.04601921032831541,Medium
19194,CMA_CGM,New_York-Hamburg,2025-01-07 00:00:00,7200.0,2880.0,1678.01,1,-0.0006204613724017927,High
19195,MSC,Singapore-Hamburg,2025-09-01 00:00:00,0.0,0.0,846.22,0,0.06558020447839408,Medium
19196,UPS,Mumbai-Dubai,2025-04-09 00:00:00,10080.0,7200.0,12000.0,1,-0.1188136223941001,High
19197,Kuehne_Nagel,Hong_Kong-Tokyo,2024-11-17 00:00:00,2880.0,0.0,0.0,0,0.016359606568680962,Medium
19198,DHL,London-Singapore,2024-12-26 00:00:00,0.0,0.0,836.73,0,0.021926396728609743,Medium
19199,CMA_CGM,Los_Angeles-Tokyo,2025-05-31 00:00:00,1440.0,0.0,2676.15,0,0.010044776531564215,Medium
19200,Maersk,Shanghai-Los_Angeles,2024-12-05 00:00:00,7200.0,1440.0,1944.88,0,0.007492477894183391,Medium
19201,FedEx,London-Singapore,2024-11-25 00:00:00,-912.0,0.0,1271.19,0,0.016990592350580425,Medium
19202,Maersk,Rotterdam-New_York,2025-09-02 00:00:00,2880.0,0.0,0.0,0,0.04389948548691658,Medium
19203,COSCO,Shanghai-Rotterdam,2025-05-26 00:00:00,0.0,0.0,0.0,0,0.02696932800157753,Medium
19204,Kuehne_Nagel,Shanghai-Los_Angeles,2025-06-10 00:00:00,0.0,0.0,761.08,0,0.0473023276892931,Medium
19205,CMA_CGM,Hong_Kong-Tokyo,2024-10-18 00:00:00,-700.0,0.0,503.06,0,0.01129331774104303,Medium
19206,MSC,Los_Angeles-Tokyo,2024-12-28 00:00:00,0.0,0.0,1277.56,0,0.023853730743925383,Medium
19207,UPS,London-Singapore,2024-11-12 00:00:00,0.0,0.0,934.48,0,0.0615042098359328,Medium
19208,COSCO,Hong_Kong-Tokyo,2025-06-10 00:00:00,10080.0,2880.0,2400.0,1,-0.06300991436406034,High
19209,CMA_CGM,Hong_Kong-Tokyo,2024-10-13 00:00:00,0.0,0.0,0.0,0,0.019767738737086316,Medium
19210,FedEx,New_York-Hamburg,2024-12-09 00:00:00,1440.0,0.0,348.04,0,0.04851084954815821,Medium
19211,CMA_CGM,Hong_Kong-Tokyo,2025-06-21 00:00:00,2880.0,0.0,1514.62,0,0.010983151875815111,Medium
19212,COSCO,Shanghai-Los_Angeles,2025-04-13 00:00:00,-204.0,0.0,654.56,0,0.06344779327484673,Medium
19213,UPS,Singapore-Hamburg,2025-08-29 00:00:00,1440.0,0.0,1024.83,0,0.08283623744113294,Medium
19214,Maersk,Hong_Kong-Tokyo,2025-03-18 00:00:00,4320.0,0.0,0.0,0,0.049606582398336374,Medium
19215,DHL,Los_Angeles-Tokyo,2025-05-12 00:00:00,-244.0,0.0,0.0,0,0.06445367115563633,Medium
19216,Maersk,London-Singapore,2025-01-30 00:00:00,2880.0,0.0,646.53,0,0.08447194561926019,Medium
19217,UPS,Rotterdam-New_York,2024-10-15 00:00:00,0.0,0.0,0.0,0,0.06589140934974652,Medium
19218,COSCO,Dubai-London,2025-05-01 00:00:00,1440.0,0.0,1082.94,0,0.05864854052744012,Medium
19219,UPS,Dubai-London,2025-07-04 00:00:00,0.0,0.0,252.42,0,0.08055018826945065,Medium
19220,Kuehne_Nagel,Singapore-Hamburg,2024-12-26 00:00:00,1440.0,0.0,903.23,0,0.04837876585029777,Medium
19221,FedEx,Mumbai-Dubai,2024-10-22 00:00:00,0.0,0.0,1319.14,0,0.020489804029094227,Medium
19222,CMA_CGM,London-Singapore,2025-07-03 00:00:00,5760.0,1440.0,2474.75,1,-0.013814729586439478,High
19223,Kuehne_Nagel,Rotterdam-New_York,2025-01-07 00:00:00,8640.0,5760.0,5628.99,1,-0.07819511862826334,High
19224,CMA_CGM,Singapore-Hamburg,2025-01-06 00:00:00,0.0,0.0,1409.96,0,0.0166421586524248,Medium
19225,Maersk,Rotterdam-New_York,2024-10-05 00:00:00,0.0,0.0,641.54,0,0.02526771403479633,Medium
19226,COSCO,London-Singapore,2025-06-19 00:00:00,1440.0,0.0,726.96,0,0.05355707481426175,Medium
19227,DHL,Los_Angeles-Tokyo,2025-08-23 00:00:00,7200.0,1440.0,3707.77,1,-0.048794990982830244,High
19228,DHL,Rotterdam-New_York,2025-08-28 00:00:00,1440.0,0.0,393.85,0,0.06475157905390866,Medium
19229,FedEx,Hong_Kong-Tokyo,2025-08-24 00:00:00,0.0,0.0,868.73,0,0.015045350462989271,Medium
19230,UPS,Dubai-London,2025-02-13 00:00:00,7200.0,2880.0,4172.22,1,-0.028302933237689176,High
19231,FedEx,Shanghai-Los_Angeles,2025-04-26 00:00:00,0.0,0.0,0.0,0,0.057992570084591744,Medium
19232,CMA_CGM,Shanghai-Rotterdam,2025-07-04 00:00:00,1440.0,0.0,0.0,0,0.03631609164147753,Medium
19233,MSC,Mumbai-Dubai,2024-10-16 00:00:00,5760.0,1440.0,3067.56,1,-0.014570266198463688,High
19234,MSC,London-Singapore,2025-05-20 00:00:00,1440.0,0.0,1360.93,0,0.06523983402739547,Medium
19235,MSC,Shanghai-Los_Angeles,2024-12-29 00:00:00,0.0,0.0,441.82,0,0.028273931959763243,Medium
19236,UPS,New_York-Hamburg,2025-02-11 00:00:00,1440.0,0.0,1241.59,0,0.0641795473351488,Medium
19237,FedEx,Dubai-London,2024-11-10 00:00:00,0.0,0.0,789.35,0,0.05287261318561409,Medium
19238,Kuehne_Nagel,Shanghai-Los_Angeles,2024-10-29 00:00:00,0.0,0.0,872.14,0,0.042944874287084656,Medium
19239,COSCO,Los_Angeles-Tokyo,2025-04-13 00:00:00,2880.0,0.0,940.96,0,0.0800857896293487,Medium
19240,Maersk,Shanghai-Los_Angeles,2025-03-20 00:00:00,4320.0,0.0,0.0,0,0.04436145486060061,Medium
19241,CMA_CGM,Rotterdam-New_York,2024-11-11 00:00:00,1440.0,0.0,519.77,0,0.03256076042991235,Medium
19242,MSC,Hong_Kong-Tokyo,2025-04-15 00:00:00,-570.0,0.0,459.09,0,0.05415791890755689,Medium
